GoidDecimal;ClothesType;ShortName;ItemName;ModelId;ColorId
35994;1750286665;Shield_M_Shirt_A2_C5_5;Shield_M_Shirt_A2_C5_5;2;4
41206;1750286665;Enhanced_F_Shirt_A2_C8_2;Enhanced_F_Shirt_A2_C8_2;2;7
17149;2001682761;Armor_F_Coat_A2_C18_5;Armor_F_Coat_A2_C18_5;2;17
15867;2001682761;Armor_F_Coat_A2_C18_4;Armor_F_Coat_A2_C18_4;2;17
14585;2001682761;Armor_F_Coat_A2_C18_3;Armor_F_Coat_A2_C18_3;2;17
13303;2001682761;Armor_F_Coat_A2_C18_2;Armor_F_Coat_A2_C18_2;2;17
12021;2001682761;Armor_F_Coat_A2_C18_1;Armor_F_Coat_A2_C18_1;2;17
42898;1816609097;JackFGlovesR1;JackFGlovesR1;2;0
44507;2001682761;EMCoat_A2_C9_1;EMCoat_A2_C9_1;2;8
10731;2001682761;Armor_F_Coat_A2_C10_6;Armor_F_Coat_A2_C10_6;2;9
17141;2001682761;Armor_F_Coat_A2_C10_5;Armor_F_Coat_A2_C10_5;2;9
14577;2001682761;Armor_F_Coat_A2_C10_3;Armor_F_Coat_A2_C10_3;2;9
12013;2001682761;Armor_F_Coat_A2_C10_1;Armor_F_Coat_A2_C10_1;2;9
44144;2001682761;EFCoat_A2_C23_1;EFCoat_A2_C23_1;2;22
45159;1816609097;EMGloves_A2_C1_29;EMGloves_A2_C1_29;2;0
42597;1750286665;Enhanced_M_Shirt_A2_C6_4;Enhanced_M_Shirt_A2_C6_4;2;5
42325;1750286665;Enhanced_M_Shirt_A2_C6_3;Enhanced_M_Shirt_A2_C6_3;2;5
25143;2001092937;Shield_F_Shoes_A2_C2_1;Shield_F_Shoes_A2_C2_1;2;1
27707;2001092937;Shield_F_Shoes_A2_C2_3;Shield_F_Shoes_A2_C2_3;2;1
42452;1750286665;Enhanced_M_Shirt_A2_C28_3;Enhanced_M_Shirt_A2_C28_3;2;27
42180;1750286665;Enhanced_M_Shirt_A2_C28_2;Enhanced_M_Shirt_A2_C28_2;2;27
47300;1750286665;Anniv08TShirtMPrison;Anniv08TShirtMPrison;2;54
25438;1750286665;Shield_F_Shirt_A2_C32_2;Shield_F_Shirt_A2_C32_2;2;31
26720;1750286665;Shield_F_Shirt_A2_C32_3;Shield_F_Shirt_A2_C32_3;2;31
30566;1750286665;Shield_F_Shirt_A2_C32_6;Shield_F_Shirt_A2_C32_6;2;31
28002;1750286665;Shield_F_Shirt_A2_C32_4;Shield_F_Shirt_A2_C32_4;2;31
29284;1750286665;Shield_F_Shirt_A2_C32_5;Shield_F_Shirt_A2_C32_5;2;31
41932;2001682761;Enhanced_M_Coat_A2_C15_3;Enhanced_M_Coat_A2_C15_3;2;14
41663;2001682761;Enhanced_M_Coat_A2_C15_2;Enhanced_M_Coat_A2_C15_2;2;14
30143;1397768521;Shield_F_Pants_A2_C24_5;Shield_F_Pants_A2_C24_5;2;23
28861;1397768521;Shield_F_Pants_A2_C24_4;Shield_F_Pants_A2_C24_4;2;23
31425;1397768521;Shield_F_Pants_A2_C24_6;Shield_F_Pants_A2_C24_6;2;23
25015;1397768521;Shield_F_Pants_A2_C24_1;Shield_F_Pants_A2_C24_1;2;23
27579;1397768521;Shield_F_Pants_A2_C24_3;Shield_F_Pants_A2_C24_3;2;23
26297;1397768521;Shield_F_Pants_A2_C24_2;Shield_F_Pants_A2_C24_2;2;23
6159;2001682761;Mclothing_Coat_A2_C32;Mclothing_Coat_A2_C32;2;31
6158;2001682761;Mclothing_Coat_A2_C31;Mclothing_Coat_A2_C31;2;30
6157;2001682761;Mclothing_Coat_A2_C30;Mclothing_Coat_A2_C30;2;29
23309;2001682761;Armor_M_Coat_A2_C31_6;Armor_M_Coat_A2_C31_6;2;30
22265;2001682761;Armor_M_Coat_A2_C31_5;Armor_M_Coat_A2_C31_5;2;30
21221;2001682761;Armor_M_Coat_A2_C31_4;Armor_M_Coat_A2_C31_4;2;30
20177;2001682761;Armor_M_Coat_A2_C31_3;Armor_M_Coat_A2_C31_3;2;30
19133;2001682761;Armor_M_Coat_A2_C31_2;Armor_M_Coat_A2_C31_2;2;30
18089;2001682761;Armor_M_Coat_A2_C31_1;Armor_M_Coat_A2_C31_1;2;30
45282;1397768521;EMPants_A2_C24_1;EMPants_A2_C24_1;2;23
42103;1750286665;Enhanced_M_Shirt_A2_C16_2;Enhanced_M_Shirt_A2_C16_2;2;15
42375;1750286665;Enhanced_M_Shirt_A2_C16_3;Enhanced_M_Shirt_A2_C16_3;2;15
42647;1750286665;Enhanced_M_Shirt_A2_C16_4;Enhanced_M_Shirt_A2_C16_4;2;15
15172;1397768521;Armor_F_Pants_A2_C9_4;Armor_F_Pants_A2_C9_4;2;8
16454;1397768521;Armor_F_Pants_A2_C9_5;Armor_F_Pants_A2_C9_5;2;8
11326;1397768521;Armor_F_Pants_A2_C9_1;Armor_F_Pants_A2_C9_1;2;8
12608;1397768521;Armor_F_Pants_A2_C9_2;Armor_F_Pants_A2_C9_2;2;8
13890;1397768521;Armor_F_Pants_A2_C9_3;Armor_F_Pants_A2_C9_3;2;8
33282;1397768521;Shield_M_Pants_A2_C17_2;Shield_M_Pants_A2_C17_2;2;16
34326;1397768521;Shield_M_Pants_A2_C17_3;Shield_M_Pants_A2_C17_3;2;16
32238;1397768521;Shield_M_Pants_A2_C17_1;Shield_M_Pants_A2_C17_1;2;16
37458;1397768521;Shield_M_Pants_A2_C17_6;Shield_M_Pants_A2_C17_6;2;16
35370;1397768521;Shield_M_Pants_A2_C17_4;Shield_M_Pants_A2_C17_4;2;16
36414;1397768521;Shield_M_Pants_A2_C17_5;Shield_M_Pants_A2_C17_5;2;16
27256;2001682761;Shield_F_Coat_A2_C15_3;Shield_F_Coat_A2_C15_3;2;14
25974;2001682761;Shield_F_Coat_A2_C15_2;Shield_F_Coat_A2_C15_2;2;14
24692;2001682761;Shield_F_Coat_A2_C15_1;Shield_F_Coat_A2_C15_1;2;14
31102;2001682761;Shield_F_Coat_A2_C15_6;Shield_F_Coat_A2_C15_6;2;14
29820;2001682761;Shield_F_Coat_A2_C15_5;Shield_F_Coat_A2_C15_5;2;14
28538;2001682761;Shield_F_Coat_A2_C15_4;Shield_F_Coat_A2_C15_4;2;14
26703;1750286665;Shield_F_Shirt_A2_C15_3;Shield_F_Shirt_A2_C15_3;2;14
24139;1750286665;Shield_F_Shirt_A2_C15_1;Shield_F_Shirt_A2_C15_1;2;14
30549;1750286665;Shield_F_Shirt_A2_C15_6;Shield_F_Shirt_A2_C15_6;2;14
29267;1750286665;Shield_F_Shirt_A2_C15_5;Shield_F_Shirt_A2_C15_5;2;14
27985;1750286665;Shield_F_Shirt_A2_C15_4;Shield_F_Shirt_A2_C15_4;2;14
17907;1750286665;Armor_M_Shirt_A2_C10_1;Armor_M_Shirt_A2_C10_1;2;9
18951;1750286665;Armor_M_Shirt_A2_C10_2;Armor_M_Shirt_A2_C10_2;2;9
19995;1750286665;Armor_M_Shirt_A2_C10_3;Armor_M_Shirt_A2_C10_3;2;9
21039;1750286665;Armor_M_Shirt_A2_C10_4;Armor_M_Shirt_A2_C10_4;2;9
22083;1750286665;Armor_M_Shirt_A2_C10_5;Armor_M_Shirt_A2_C10_5;2;9
23127;1750286665;Armor_M_Shirt_A2_C10_6;Armor_M_Shirt_A2_C10_6;2;9
24689;2001682761;Shield_F_Coat_A2_C12_1;Shield_F_Coat_A2_C12_1;2;11
25971;2001682761;Shield_F_Coat_A2_C12_2;Shield_F_Coat_A2_C12_2;2;11
28535;2001682761;Shield_F_Coat_A2_C12_4;Shield_F_Coat_A2_C12_4;2;11
29817;2001682761;Shield_F_Coat_A2_C12_5;Shield_F_Coat_A2_C12_5;2;11
31099;2001682761;Shield_F_Coat_A2_C12_6;Shield_F_Coat_A2_C12_6;2;11
41319;1750286665;Enhanced_F_Shirt_A2_C21_2;Enhanced_F_Shirt_A2_C21_2;2;20
20376;1397768521;Armor_M_Pants_A2_C23_3;Armor_M_Pants_A2_C23_3;2;22
21420;1397768521;Armor_M_Pants_A2_C23_4;Armor_M_Pants_A2_C23_4;2;22
23508;1397768521;Armor_M_Pants_A2_C23_6;Armor_M_Pants_A2_C23_6;2;22
43912;1750286665;EFShirt_A2_C32_1;EFShirt_A2_C32_1;2;31
21419;1397768521;Armor_M_Pants_A2_C22_4;Armor_M_Pants_A2_C22_4;2;21
23507;1397768521;Armor_M_Pants_A2_C22_6;Armor_M_Pants_A2_C22_6;2;21
31817;1750286665;Shield_M_Shirt_A2_C4_1;Shield_M_Shirt_A2_C4_1;2;3
32861;1750286665;Shield_M_Shirt_A2_C4_2;Shield_M_Shirt_A2_C4_2;2;3
35993;1750286665;Shield_M_Shirt_A2_C4_5;Shield_M_Shirt_A2_C4_5;2;3
45475;1397768521;EMPants_A2_C3_1;EMPants_A2_C3_1;2;2
44273;1397768521;EFPants_A2_C28_1;EFPants_A2_C28_1;2;27
36208;2001682761;Shield_M_Coat_A2_C18_5;Shield_M_Coat_A2_C18_5;2;17
35164;2001682761;Shield_M_Coat_A2_C18_4;Shield_M_Coat_A2_C18_4;2;17
37252;2001682761;Shield_M_Coat_A2_C18_6;Shield_M_Coat_A2_C18_6;2;17
32032;2001682761;Shield_M_Coat_A2_C18_1;Shield_M_Coat_A2_C18_1;2;17
34120;2001682761;Shield_M_Coat_A2_C18_3;Shield_M_Coat_A2_C18_3;2;17
33076;2001682761;Shield_M_Coat_A2_C18_2;Shield_M_Coat_A2_C18_2;2;17
12342;1397768521;Armor_F_Pants_A2_C25_1;Armor_F_Pants_A2_C25_1;2;24
16188;1397768521;Armor_F_Pants_A2_C25_4;Armor_F_Pants_A2_C25_4;2;24
42475;1750286665;Enhanced_M_Shirt_A2_C27_3;Enhanced_M_Shirt_A2_C27_3;2;26
33071;2001682761;Shield_M_Coat_A2_C13_2;Shield_M_Coat_A2_C13_2;2;12
34115;2001682761;Shield_M_Coat_A2_C13_3;Shield_M_Coat_A2_C13_3;2;12
32027;2001682761;Shield_M_Coat_A2_C13_1;Shield_M_Coat_A2_C13_1;2;12
37247;2001682761;Shield_M_Coat_A2_C13_6;Shield_M_Coat_A2_C13_6;2;12
35159;2001682761;Shield_M_Coat_A2_C13_4;Shield_M_Coat_A2_C13_4;2;12
36203;2001682761;Shield_M_Coat_A2_C13_5;Shield_M_Coat_A2_C13_5;2;12
41837;2001682761;Enhanced_M_Coat_A2_C31_2;Enhanced_M_Coat_A2_C31_2;2;30
15857;2001682761;Armor_F_Coat_A2_C8_4;Armor_F_Coat_A2_C8_4;2;7
17599;2001092937;Armor_F_Shoes_A2_C4_5;Armor_F_Shoes_A2_C4_5;2;3
16317;2001092937;Armor_F_Shoes_A2_C4_4;Armor_F_Shoes_A2_C4_4;2;3
15035;2001092937;Armor_F_Shoes_A2_C4_3;Armor_F_Shoes_A2_C4_3;2;3
13753;2001092937;Armor_F_Shoes_A2_C4_2;Armor_F_Shoes_A2_C4_2;2;3
12471;2001092937;Armor_F_Shoes_A2_C4_1;Armor_F_Shoes_A2_C4_1;2;3
41327;1750286665;Enhanced_F_Shirt_A2_C7_2;Enhanced_F_Shirt_A2_C7_2;2;6
17150;2001682761;Armor_F_Coat_A2_C19_5;Armor_F_Coat_A2_C19_5;2;18
13304;2001682761;Armor_F_Coat_A2_C19_2;Armor_F_Coat_A2_C19_2;2;18
14586;2001682761;Armor_F_Coat_A2_C19_3;Armor_F_Coat_A2_C19_3;2;18
42077;1750286665;Enhanced_M_Shirt_A2_C25_2;Enhanced_M_Shirt_A2_C25_2;2;24
42349;1750286665;Enhanced_M_Shirt_A2_C25_3;Enhanced_M_Shirt_A2_C25_3;2;24
42621;1750286665;Enhanced_M_Shirt_A2_C25_4;Enhanced_M_Shirt_A2_C25_4;2;24
42437;1750286665;Enhanced_M_Shirt_A2_C7_3;Enhanced_M_Shirt_A2_C7_3;2;6
42165;1750286665;Enhanced_M_Shirt_A2_C7_2;Enhanced_M_Shirt_A2_C7_2;2;6
44271;1397768521;EFPants_A2_C25_1;EFPants_A2_C25_1;2;24
41484;1397768521;Enhanced_M_Pants_A2_C27_2;Enhanced_M_Pants_A2_C27_2;2;26
25012;1397768521;Shield_F_Pants_A2_C21_1;Shield_F_Pants_A2_C21_1;2;20
26294;1397768521;Shield_F_Pants_A2_C21_2;Shield_F_Pants_A2_C21_2;2;20
27576;1397768521;Shield_F_Pants_A2_C21_3;Shield_F_Pants_A2_C21_3;2;20
28858;1397768521;Shield_F_Pants_A2_C21_4;Shield_F_Pants_A2_C21_4;2;20
30140;1397768521;Shield_F_Pants_A2_C21_5;Shield_F_Pants_A2_C21_5;2;20
31422;1397768521;Shield_F_Pants_A2_C21_6;Shield_F_Pants_A2_C21_6;2;20
12033;2001682761;Armor_F_Coat_A2_C30_1;Armor_F_Coat_A2_C30_1;2;29
13315;2001682761;Armor_F_Coat_A2_C30_2;Armor_F_Coat_A2_C30_2;2;29
10751;2001682761;Armor_F_Coat_A2_C30_6;Armor_F_Coat_A2_C30_6;2;29
41750;2001682761;Enhanced_M_Coat_A2_C16_2;Enhanced_M_Coat_A2_C16_2;2;15
11354;1750286665;Armor_F_Shirt_A2_C3_1;Armor_F_Shirt_A2_C3_1;2;2
23149;1750286665;Armor_M_Shirt_A2_C32_6;Armor_M_Shirt_A2_C32_6;2;31
9430;2001092937;Enhanced_F_Shoes_A2_C5;Enhanced_F_Shoes_A2_C5;2;4
36411;1397768521;Shield_M_Pants_A2_C14_5;Shield_M_Pants_A2_C14_5;2;13
7582;1397768521;Enhanced_F_Pants_A2_C17;Enhanced_F_Pants_A2_C17;2;16
7579;1397768521;Enhanced_F_Pants_A2_C14;Enhanced_F_Pants_A2_C14;2;13
37455;1397768521;Shield_M_Pants_A2_C14_6;Shield_M_Pants_A2_C14_6;2;13
7577;1397768521;Enhanced_F_Pants_A2_C12;Enhanced_F_Pants_A2_C12;2;11
7578;1397768521;Enhanced_F_Pants_A2_C13;Enhanced_F_Pants_A2_C13;2;12
7575;1397768521;Enhanced_F_Pants_A2_C10;Enhanced_F_Pants_A2_C10;2;9
33279;1397768521;Shield_M_Pants_A2_C14_2;Shield_M_Pants_A2_C14_2;2;13
7583;1397768521;Enhanced_F_Pants_A2_C18;Enhanced_F_Pants_A2_C18;2;17
7584;1397768521;Enhanced_F_Pants_A2_C19;Enhanced_F_Pants_A2_C19;2;18
1243;1750286665;Mclothing_Shirt_A2_C1;Mclothing_Shirt_A2_C1;2;0
1245;1750286665;Mclothing_Shirt_A2_C3;Mclothing_Shirt_A2_C3;2;2
1244;1750286665;Mclothing_Shirt_A2_C2;Mclothing_Shirt_A2_C2;2;1
1247;1750286665;Mclothing_Shirt_A2_C5;Mclothing_Shirt_A2_C5;2;4
1249;1750286665;Mclothing_Shirt_A2_C7;Mclothing_Shirt_A2_C7;2;6
1248;1750286665;Mclothing_Shirt_A2_C6;Mclothing_Shirt_A2_C6;2;5
5927;1750286665;Mclothing_Shirt_A2_C9;Mclothing_Shirt_A2_C9;2;8
1250;1750286665;Mclothing_Shirt_A2_C8;Mclothing_Shirt_A2_C8;2;7
25436;1750286665;Shield_F_Shirt_A2_C30_2;Shield_F_Shirt_A2_C30_2;2;29
45050;1816609097;EMGloves_A2_C1_16;EMGloves_A2_C1_16;2;0
45075;1816609097;EMGloves_A2_C1_17;EMGloves_A2_C1_17;2;0
45048;1816609097;EMGloves_A2_C1_14;EMGloves_A2_C1_14;2;0
45022;1816609097;EMGloves_A2_C1_12;EMGloves_A2_C1_12;2;0
45020;1816609097;EMGloves_A2_C1_10;EMGloves_A2_C1_10;2;0
45021;1816609097;EMGloves_A2_C1_11;EMGloves_A2_C1_11;2;0
45076;1816609097;EMGloves_A2_C1_18;EMGloves_A2_C1_18;2;0
45077;1816609097;EMGloves_A2_C1_19;EMGloves_A2_C1_19;2;0
45224;1397768521;EMPants_A2_C27_1;EMPants_A2_C27_1;2;26
43108;2001682761;EFCoat_A2_C3_1;EFCoat_A2_C3_1;2;2
16194;1397768521;Armor_F_Pants_A2_C31_4;Armor_F_Pants_A2_C31_4;2;30
17476;1397768521;Armor_F_Pants_A2_C31_5;Armor_F_Pants_A2_C31_5;2;30
11066;1397768521;Armor_F_Pants_A2_C31_6;Armor_F_Pants_A2_C31_6;2;30
12348;1397768521;Armor_F_Pants_A2_C31_1;Armor_F_Pants_A2_C31_1;2;30
13630;1397768521;Armor_F_Pants_A2_C31_2;Armor_F_Pants_A2_C31_2;2;30
14912;1397768521;Armor_F_Pants_A2_C31_3;Armor_F_Pants_A2_C31_3;2;30
6149;2001682761;Mclothing_Coat_A2_C22;Mclothing_Coat_A2_C22;2;21
6150;2001682761;Mclothing_Coat_A2_C23;Mclothing_Coat_A2_C23;2;22
6152;2001682761;Mclothing_Coat_A2_C25;Mclothing_Coat_A2_C25;2;24
9546;2001682761;Enhanced_F_Coat_A2_C4;Enhanced_F_Coat_A2_C4;2;3
9547;2001682761;Enhanced_F_Coat_A2_C5;Enhanced_F_Coat_A2_C5;2;4
41188;1750286665;Enhanced_F_Shirt_A2_C29_2;Enhanced_F_Shirt_A2_C29_2;2;28
7476;2001682761;Enhanced_F_Coat_A2_C1;Enhanced_F_Coat_A2_C1;2;0
7475;2001682761;Enhanced_F_Coat_A2_C2;Enhanced_F_Coat_A2_C2;2;1
9545;2001682761;Enhanced_F_Coat_A2_C3;Enhanced_F_Coat_A2_C3;2;2
25420;1750286665;Shield_F_Shirt_A2_C14_2;Shield_F_Shirt_A2_C14_2;2;13
26702;1750286665;Shield_F_Shirt_A2_C14_3;Shield_F_Shirt_A2_C14_3;2;13
30548;1750286665;Shield_F_Shirt_A2_C14_6;Shield_F_Shirt_A2_C14_6;2;13
27984;1750286665;Shield_F_Shirt_A2_C14_4;Shield_F_Shirt_A2_C14_4;2;13
29266;1750286665;Shield_F_Shirt_A2_C14_5;Shield_F_Shirt_A2_C14_5;2;13
15861;2001682761;Armor_F_Coat_A2_C12_4;Armor_F_Coat_A2_C12_4;2;11
37038;1750286665;Shield_M_Shirt_A2_C5_6;Shield_M_Shirt_A2_C5_6;2;4
10733;2001682761;Armor_F_Coat_A2_C12_6;Armor_F_Coat_A2_C12_6;2;11
12711;2001092937;Armor_F_Shoes_A2_C1_2;Armor_F_Shoes_A2_C1_2;2;0
13993;2001092937;Armor_F_Shoes_A2_C1_3;Armor_F_Shoes_A2_C1_3;2;0
11429;2001092937;Armor_F_Shoes_A2_C1_1;Armor_F_Shoes_A2_C1_1;2;0
10147;2001092937;Armor_F_Shoes_A2_C1_6;Armor_F_Shoes_A2_C1_6;2;0
15275;2001092937;Armor_F_Shoes_A2_C1_4;Armor_F_Shoes_A2_C1_4;2;0
16557;2001092937;Armor_F_Shoes_A2_C1_5;Armor_F_Shoes_A2_C1_5;2;0
24006;1397768521;Shield_F_Pants_A2_C15_1;Shield_F_Pants_A2_C15_1;2;14
26570;1397768521;Shield_F_Pants_A2_C15_3;Shield_F_Pants_A2_C15_3;2;14
25288;1397768521;Shield_F_Pants_A2_C15_2;Shield_F_Pants_A2_C15_2;2;14
29134;1397768521;Shield_F_Pants_A2_C15_5;Shield_F_Pants_A2_C15_5;2;14
27852;1397768521;Shield_F_Pants_A2_C15_4;Shield_F_Pants_A2_C15_4;2;14
30416;1397768521;Shield_F_Pants_A2_C15_6;Shield_F_Pants_A2_C15_6;2;14
43914;1750286665;EFShirt_A2_C31_1;EFShirt_A2_C31_1;2;30
45142;1397768521;EMPants_A2_C8_1;EMPants_A2_C8_1;2;7
45170;1397768521;EMPants_A2_C2_1;EMPants_A2_C2_1;2;1
34114;2001682761;Shield_M_Coat_A2_C12_3;Shield_M_Coat_A2_C12_3;2;11
33070;2001682761;Shield_M_Coat_A2_C12_2;Shield_M_Coat_A2_C12_2;2;11
32026;2001682761;Shield_M_Coat_A2_C12_1;Shield_M_Coat_A2_C12_1;2;11
37246;2001682761;Shield_M_Coat_A2_C12_6;Shield_M_Coat_A2_C12_6;2;11
36202;2001682761;Shield_M_Coat_A2_C12_5;Shield_M_Coat_A2_C12_5;2;11
35158;2001682761;Shield_M_Coat_A2_C12_4;Shield_M_Coat_A2_C12_4;2;11
38305;2001682761;DungeonHammervilleMCoat1;DungeonHammervilleMCoat1;2;9
39224;2001682761;DungeonHammervilleMCoat2;DungeonHammervilleMCoat2;2;9
38306;2001682761;DungeonHammervilleMCoat3;DungeonHammervilleMCoat3;2;9
44255;2001682761;EFCoat_A2_C21_1;EFCoat_A2_C21_1;2;20
42265;1750286665;Enhanced_M_Shirt_A2_C4_2;Enhanced_M_Shirt_A2_C4_2;2;3
13919;1750286665;Armor_F_Shirt_A2_C4_3;Armor_F_Shirt_A2_C4_3;2;3
12637;1750286665;Armor_F_Shirt_A2_C4_2;Armor_F_Shirt_A2_C4_2;2;3
11355;1750286665;Armor_F_Shirt_A2_C4_1;Armor_F_Shirt_A2_C4_1;2;3
16483;1750286665;Armor_F_Shirt_A2_C4_5;Armor_F_Shirt_A2_C4_5;2;3
15201;1750286665;Armor_F_Shirt_A2_C4_4;Armor_F_Shirt_A2_C4_4;2;3
31098;2001682761;Shield_F_Coat_A2_C11_6;Shield_F_Coat_A2_C11_6;2;10
25970;2001682761;Shield_F_Coat_A2_C11_2;Shield_F_Coat_A2_C11_2;2;10
42560;1750286665;Enhanced_M_Shirt_A2_C26_3;Enhanced_M_Shirt_A2_C26_3;2;25
42288;1750286665;Enhanced_M_Shirt_A2_C26_2;Enhanced_M_Shirt_A2_C26_2;2;25
28000;1750286665;Shield_F_Shirt_A2_C30_4;Shield_F_Shirt_A2_C30_4;2;29
26718;1750286665;Shield_F_Shirt_A2_C30_3;Shield_F_Shirt_A2_C30_3;2;29
30545;1750286665;Shield_F_Shirt_A2_C11_6;Shield_F_Shirt_A2_C11_6;2;10
29263;1750286665;Shield_F_Shirt_A2_C11_5;Shield_F_Shirt_A2_C11_5;2;10
26699;1750286665;Shield_F_Shirt_A2_C11_3;Shield_F_Shirt_A2_C11_3;2;10
31423;1397768521;Shield_F_Pants_A2_C22_6;Shield_F_Pants_A2_C22_6;2;21
30141;1397768521;Shield_F_Pants_A2_C22_5;Shield_F_Pants_A2_C22_5;2;21
28859;1397768521;Shield_F_Pants_A2_C22_4;Shield_F_Pants_A2_C22_4;2;21
27577;1397768521;Shield_F_Pants_A2_C22_3;Shield_F_Pants_A2_C22_3;2;21
26295;1397768521;Shield_F_Pants_A2_C22_2;Shield_F_Pants_A2_C22_2;2;21
25013;1397768521;Shield_F_Pants_A2_C22_1;Shield_F_Pants_A2_C22_1;2;21
31109;2001682761;Shield_F_Coat_A2_C22_6;Shield_F_Coat_A2_C22_6;2;21
18288;1397768521;Armor_M_Pants_A2_C23_1;Armor_M_Pants_A2_C23_1;2;22
44701;2001092937;EMShoes_A2_C1_7;EMShoes_A2_C1_7;2;0
44702;2001092937;EMShoes_A2_C1_8;EMShoes_A2_C1_8;2;0
29831;2001682761;Shield_F_Coat_A2_C26_5;Shield_F_Coat_A2_C26_5;2;25
43943;2001092937;EFShoes_A2_C7_1;EFShoes_A2_C7_1;2;6
41763;2001682761;Enhanced_M_Coat_A2_C28_2;Enhanced_M_Coat_A2_C28_2;2;27
11353;1750286665;Armor_F_Shirt_A2_C2_1;Armor_F_Shirt_A2_C2_1;2;1
12635;1750286665;Armor_F_Shirt_A2_C2_2;Armor_F_Shirt_A2_C2_2;2;1
35368;1397768521;Shield_M_Pants_A2_C15_4;Shield_M_Pants_A2_C15_4;2;14
36412;1397768521;Shield_M_Pants_A2_C15_5;Shield_M_Pants_A2_C15_5;2;14
37456;1397768521;Shield_M_Pants_A2_C15_6;Shield_M_Pants_A2_C15_6;2;14
32236;1397768521;Shield_M_Pants_A2_C15_1;Shield_M_Pants_A2_C15_1;2;14
33280;1397768521;Shield_M_Pants_A2_C15_2;Shield_M_Pants_A2_C15_2;2;14
34324;1397768521;Shield_M_Pants_A2_C15_3;Shield_M_Pants_A2_C15_3;2;14
10071;1750286665;Armor_F_Shirt_A2_C2_6;Armor_F_Shirt_A2_C2_6;2;1
29822;2001682761;Shield_F_Coat_A2_C17_5;Shield_F_Coat_A2_C17_5;2;16
28540;2001682761;Shield_F_Coat_A2_C17_4;Shield_F_Coat_A2_C17_4;2;16
31104;2001682761;Shield_F_Coat_A2_C17_6;Shield_F_Coat_A2_C17_6;2;16
24694;2001682761;Shield_F_Coat_A2_C17_1;Shield_F_Coat_A2_C17_1;2;16
27258;2001682761;Shield_F_Coat_A2_C17_3;Shield_F_Coat_A2_C17_3;2;16
25976;2001682761;Shield_F_Coat_A2_C17_2;Shield_F_Coat_A2_C17_2;2;16
6413;1397768521;Mclothing_Pants_A2_C13;Mclothing_Pants_A2_C13;2;12
6412;1397768521;Mclothing_Pants_A2_C12;Mclothing_Pants_A2_C12;2;11
6411;1397768521;Mclothing_Pants_A2_C11;Mclothing_Pants_A2_C11;2;10
6410;1397768521;Mclothing_Pants_A2_C10;Mclothing_Pants_A2_C10;2;9
6417;1397768521;Mclothing_Pants_A2_C17;Mclothing_Pants_A2_C17;2;16
6416;1397768521;Mclothing_Pants_A2_C16;Mclothing_Pants_A2_C16;2;15
6415;1397768521;Mclothing_Pants_A2_C15;Mclothing_Pants_A2_C15;2;14
6414;1397768521;Mclothing_Pants_A2_C14;Mclothing_Pants_A2_C14;2;13
6419;1397768521;Mclothing_Pants_A2_C19;Mclothing_Pants_A2_C19;2;18
6418;1397768521;Mclothing_Pants_A2_C18;Mclothing_Pants_A2_C18;2;17
29269;1750286665;Shield_F_Shirt_A2_C17_5;Shield_F_Shirt_A2_C17_5;2;16
27987;1750286665;Shield_F_Shirt_A2_C17_4;Shield_F_Shirt_A2_C17_4;2;16
30551;1750286665;Shield_F_Shirt_A2_C17_6;Shield_F_Shirt_A2_C17_6;2;16
24141;1750286665;Shield_F_Shirt_A2_C17_1;Shield_F_Shirt_A2_C17_1;2;16
26705;1750286665;Shield_F_Shirt_A2_C17_3;Shield_F_Shirt_A2_C17_3;2;16
25423;1750286665;Shield_F_Shirt_A2_C17_2;Shield_F_Shirt_A2_C17_2;2;16
43522;1750286665;EFShirt_A2_C6_1;EFShirt_A2_C6_1;2;5
17865;1750286665;Armor_M_Shirt_A2_C8_1;Armor_M_Shirt_A2_C8_1;2;7
45698;1950892361;EMHat_A2_C1_4;EMHat_A2_C1_4;2;0
45723;1950892361;EMHat_A2_C1_5;EMHat_A2_C1_5;2;0
45724;1950892361;EMHat_A2_C1_6;EMHat_A2_C1_6;2;0
45725;1950892361;EMHat_A2_C1_7;EMHat_A2_C1_7;2;0
45695;1950892361;EMHat_A2_C1_1;EMHat_A2_C1_1;2;0
45696;1950892361;EMHat_A2_C1_2;EMHat_A2_C1_2;2;0
45697;1950892361;EMHat_A2_C1_3;EMHat_A2_C1_3;2;0
45726;1950892361;EMHat_A2_C1_8;EMHat_A2_C1_8;2;0
45751;1950892361;EMHat_A2_C1_9;EMHat_A2_C1_9;2;0
45782;1950892361;EMHat_A2_C1_16;EMHat_A2_C1_16;2;0
45780;1950892361;EMHat_A2_C1_14;EMHat_A2_C1_14;2;0
45781;1950892361;EMHat_A2_C1_15;EMHat_A2_C1_15;2;0
45754;1950892361;EMHat_A2_C1_12;EMHat_A2_C1_12;2;0
45779;1950892361;EMHat_A2_C1_13;EMHat_A2_C1_13;2;0
45752;1950892361;EMHat_A2_C1_10;EMHat_A2_C1_10;2;0
45753;1950892361;EMHat_A2_C1_11;EMHat_A2_C1_11;2;0
28855;1397768521;Shield_F_Pants_A2_C18_4;Shield_F_Pants_A2_C18_4;2;17
30137;1397768521;Shield_F_Pants_A2_C18_5;Shield_F_Pants_A2_C18_5;2;17
