GoidDecimal;ClothesType;ShortName;ItemName;ModelId;ColorId
17216;FEMALE COAT;Armor_F_Coat_A4_C23_5;Armored Orange Arasiki Limit Racing Jacket Highcollar;4;22
10806;FEMALE COAT;Armor_F_Coat_A4_C23_6;Armored Orange Arasiki Limit Racing Jacket Highcollar;4;22
12089;FEMALE COAT;Armor_F_Coat_A4_C24_1;Armored Orange-Brown Arasiki Limit Racing Jacket Highcollar;4;23
13371;FEMALE COAT;Armor_F_Coat_A4_C24_2;Armored Orange-Brown Arasiki Limit Racing Jacket Highcollar;4;23
14653;FEMALE COAT;Armor_F_Coat_A4_C24_3;Armored Orange-Brown Arasiki Limit Racing Jacket Highcollar;4;23
15935;FEMALE COAT;Armor_F_Coat_A4_C24_4;Armored Orange-Brown Arasiki Limit Racing Jacket Highcollar;4;23
17217;FEMALE COAT;Armor_F_Coat_A4_C24_5;Armored Orange-Brown Arasiki Limit Racing Jacket Highcollar;4;23
10807;FEMALE COAT;Armor_F_Coat_A4_C24_6;Armored Orange-Brown Arasiki Limit Racing Jacket Highcollar;4;23
12090;FEMALE COAT;Armor_F_Coat_A4_C25_1;Armored Black Metro Short Coat Highcollar;4;24
13372;FEMALE COAT;Armor_F_Coat_A4_C25_2;Armored Black Metro Short Coat Highcollar;4;24
14654;FEMALE COAT;Armor_F_Coat_A4_C25_3;Armored Black Metro Short Coat Highcollar;4;24
15936;FEMALE COAT;Armor_F_Coat_A4_C25_4;Armored Black Metro Short Coat Highcollar;4;24
17218;FEMALE COAT;Armor_F_Coat_A4_C25_5;Armored Black Metro Short Coat Highcollar;4;24
10808;FEMALE COAT;Armor_F_Coat_A4_C25_6;Armored Black Metro Short Coat Highcollar;4;24
12091;FEMALE COAT;Armor_F_Coat_A4_C26_1;Armored Red Metro Short Coat Highcollar;4;25
13373;FEMALE COAT;Armor_F_Coat_A4_C26_2;Armored Red Metro Short Coat Highcollar;4;25
14655;FEMALE COAT;Armor_F_Coat_A4_C26_3;Armored Red Metro Short Coat Highcollar;4;25
15937;FEMALE COAT;Armor_F_Coat_A4_C26_4;Armored Red Metro Short Coat Highcollar;4;25
17219;FEMALE COAT;Armor_F_Coat_A4_C26_5;Armored Red Metro Short Coat Highcollar;4;25
10809;FEMALE COAT;Armor_F_Coat_A4_C26_6;Armored Red Metro Short Coat Highcollar;4;25
12092;FEMALE COAT;Armor_F_Coat_A4_C27_1;Armored Purple Metro Short Coat Highcollar;4;26
13374;FEMALE COAT;Armor_F_Coat_A4_C27_2;Armored Purple Metro Short Coat Highcollar;4;26
14656;FEMALE COAT;Armor_F_Coat_A4_C27_3;Armored Purple Metro Short Coat Highcollar;4;26
15938;FEMALE COAT;Armor_F_Coat_A4_C27_4;Armored Purple Metro Short Coat Highcollar;4;26
17220;FEMALE COAT;Armor_F_Coat_A4_C27_5;Armored Purple Metro Short Coat Highcollar;4;26
10810;FEMALE COAT;Armor_F_Coat_A4_C27_6;Armored Purple Metro Short Coat Highcollar;4;26
12093;FEMALE COAT;Armor_F_Coat_A4_C28_1;Armored Green Metro Short Coat Highcollar;4;27
13375;FEMALE COAT;Armor_F_Coat_A4_C28_2;Armored Green Metro Short Coat Highcollar;4;27
14657;FEMALE COAT;Armor_F_Coat_A4_C28_3;Armored Green Metro Short Coat Highcollar;4;27
15939;FEMALE COAT;Armor_F_Coat_A4_C28_4;Armored Green Metro Short Coat Highcollar;4;27
17221;FEMALE COAT;Armor_F_Coat_A4_C28_5;Armored Green Metro Short Coat Highcollar;4;27
10811;FEMALE COAT;Armor_F_Coat_A4_C28_6;Armored Green Metro Short Coat Highcollar;4;27
12094;FEMALE COAT;Armor_F_Coat_A4_C29_1;Armored Orange Metro Short Coat Highcollar;4;28
13376;FEMALE COAT;Armor_F_Coat_A4_C29_2;Armored Orange Metro Short Coat Highcollar;4;28
14658;FEMALE COAT;Armor_F_Coat_A4_C29_3;Armored Orange Metro Short Coat Highcollar;4;28
15940;FEMALE COAT;Armor_F_Coat_A4_C29_4;Armored Orange Metro Short Coat Highcollar;4;28
17222;FEMALE COAT;Armor_F_Coat_A4_C29_5;Armored Orange Metro Short Coat Highcollar;4;28
10812;FEMALE COAT;Armor_F_Coat_A4_C29_6;Armored Orange Metro Short Coat Highcollar;4;28
12068;FEMALE COAT;Armor_F_Coat_A4_C3_1;Armored Black Farrel Cinch Jacket Highcollar;4;2
13350;FEMALE COAT;Armor_F_Coat_A4_C3_2;Armored Black Farrel Cinch Jacket Highcollar;4;2
14632;FEMALE COAT;Armor_F_Coat_A4_C3_3;Armored Black Farrel Cinch Jacket Highcollar;4;2
15914;FEMALE COAT;Armor_F_Coat_A4_C3_4;Armored Black Farrel Cinch Jacket Highcollar;4;2
17196;FEMALE COAT;Armor_F_Coat_A4_C3_5;Armored Black Farrel Cinch Jacket Highcollar;4;2
10786;FEMALE COAT;Armor_F_Coat_A4_C3_6;Armored Black Farrel Cinch Jacket Highcollar;4;2
12095;FEMALE COAT;Armor_F_Coat_A4_C30_1;Armored Magenta Metro Short Coat Highcollar;4;29
13377;FEMALE COAT;Armor_F_Coat_A4_C30_2;Armored Magenta Metro Short Coat Highcollar;4;29
14659;FEMALE COAT;Armor_F_Coat_A4_C30_3;Armored Magenta Metro Short Coat Highcollar;4;29
15941;FEMALE COAT;Armor_F_Coat_A4_C30_4;Armored Magenta Metro Short Coat Highcollar;4;29
17223;FEMALE COAT;Armor_F_Coat_A4_C30_5;Armored Magenta Metro Short Coat Highcollar;4;29
10813;FEMALE COAT;Armor_F_Coat_A4_C30_6;Armored Magenta Metro Short Coat Highcollar;4;29
12096;FEMALE COAT;Armor_F_Coat_A4_C31_1;Armored Dark Cyan Metro Short Coat Highcollar;4;30
13378;FEMALE COAT;Armor_F_Coat_A4_C31_2;Armored Dark Cyan Metro Short Coat Highcollar;4;30
14660;FEMALE COAT;Armor_F_Coat_A4_C31_3;Armored Dark Cyan Metro Short Coat Highcollar;4;30
15942;FEMALE COAT;Armor_F_Coat_A4_C31_4;Armored Dark Cyan Metro Short Coat Highcollar;4;30
17224;FEMALE COAT;Armor_F_Coat_A4_C31_5;Armored Dark Cyan Metro Short Coat Highcollar;4;30
10814;FEMALE COAT;Armor_F_Coat_A4_C31_6;Armored Dark Cyan Metro Short Coat Highcollar;4;30
12097;FEMALE COAT;Armor_F_Coat_A4_C32_1;Armored Deep Cyan Metro Short Coat Highcollar;4;31
13379;FEMALE COAT;Armor_F_Coat_A4_C32_2;Armored Deep Cyan Metro Short Coat Highcollar;4;31
14661;FEMALE COAT;Armor_F_Coat_A4_C32_3;Armored Deep Cyan Metro Short Coat Highcollar;4;31
15943;FEMALE COAT;Armor_F_Coat_A4_C32_4;Armored Deep Cyan Metro Short Coat Highcollar;4;31
17225;FEMALE COAT;Armor_F_Coat_A4_C32_5;Armored Deep Cyan Metro Short Coat Highcollar;4;31
10815;FEMALE COAT;Armor_F_Coat_A4_C32_6;Armored Deep Cyan Metro Short Coat Highcollar;4;31
12069;FEMALE COAT;Armor_F_Coat_A4_C4_1;Armored Red Farrel Cinch Jacket Highcollar;4;3
13351;FEMALE COAT;Armor_F_Coat_A4_C4_2;Armored Red Farrel Cinch Jacket Highcollar;4;3
14633;FEMALE COAT;Armor_F_Coat_A4_C4_3;Armored Red Farrel Cinch Jacket Highcollar;4;3
15915;FEMALE COAT;Armor_F_Coat_A4_C4_4;Armored Red Farrel Cinch Jacket Highcollar;4;3
17197;FEMALE COAT;Armor_F_Coat_A4_C4_5;Armored Red Farrel Cinch Jacket Highcollar;4;3
10787;FEMALE COAT;Armor_F_Coat_A4_C4_6;Armored Red Farrel Cinch Jacket Highcollar;4;3
12070;FEMALE COAT;Armor_F_Coat_A4_C5_1;Armored Green Farrel Cinch Jacket Highcollar;4;4
13352;FEMALE COAT;Armor_F_Coat_A4_C5_2;Armored Green Farrel Cinch Jacket Highcollar;4;4
14634;FEMALE COAT;Armor_F_Coat_A4_C5_3;Armored Green Farrel Cinch Jacket Highcollar;4;4
15916;FEMALE COAT;Armor_F_Coat_A4_C5_4;Armored Green Farrel Cinch Jacket Highcollar;4;4
17198;FEMALE COAT;Armor_F_Coat_A4_C5_5;Armored Green Farrel Cinch Jacket Highcollar;4;4
10788;FEMALE COAT;Armor_F_Coat_A4_C5_6;Armored Green Farrel Cinch Jacket Highcollar;4;4
12071;FEMALE COAT;Armor_F_Coat_A4_C6_1;Armored Turquoise Farrel Cinch Jacket Highcollar;4;5
13353;FEMALE COAT;Armor_F_Coat_A4_C6_2;Armored Turquoise Farrel Cinch Jacket Highcollar;4;5
14635;FEMALE COAT;Armor_F_Coat_A4_C6_3;Armored Turquoise Farrel Cinch Jacket Highcollar;4;5
15917;FEMALE COAT;Armor_F_Coat_A4_C6_4;Armored Turquoise Farrel Cinch Jacket Highcollar;4;5
17199;FEMALE COAT;Armor_F_Coat_A4_C6_5;Armored Turquoise Farrel Cinch Jacket Highcollar;4;5
10789;FEMALE COAT;Armor_F_Coat_A4_C6_6;Armored Turquoise Farrel Cinch Jacket Highcollar;4;5
12072;FEMALE COAT;Armor_F_Coat_A4_C7_1;Armored Orange Farrel Cinch Jacket Highcollar;4;6
13354;FEMALE COAT;Armor_F_Coat_A4_C7_2;Armored Orange Farrel Cinch Jacket Highcollar;4;6
14636;FEMALE COAT;Armor_F_Coat_A4_C7_3;Armored Orange Farrel Cinch Jacket Highcollar;4;6
15918;FEMALE COAT;Armor_F_Coat_A4_C7_4;Armored Orange Farrel Cinch Jacket Highcollar;4;6
17200;FEMALE COAT;Armor_F_Coat_A4_C7_5;Armored Orange Farrel Cinch Jacket Highcollar;4;6
10790;FEMALE COAT;Armor_F_Coat_A4_C7_6;Armored Orange Farrel Cinch Jacket Highcollar;4;6
12073;FEMALE COAT;Armor_F_Coat_A4_C8_1;Armored Brown Farrel Cinch Jacket Highcollar;4;7
13355;FEMALE COAT;Armor_F_Coat_A4_C8_2;Armored Brown Farrel Cinch Jacket Highcollar;4;7
14637;FEMALE COAT;Armor_F_Coat_A4_C8_3;Armored Brown Farrel Cinch Jacket Highcollar;4;7
15919;FEMALE COAT;Armor_F_Coat_A4_C8_4;Armored Brown Farrel Cinch Jacket Highcollar;4;7
17201;FEMALE COAT;Armor_F_Coat_A4_C8_5;Armored Brown Farrel Cinch Jacket Highcollar;4;7
10791;FEMALE COAT;Armor_F_Coat_A4_C8_6;Armored Brown Farrel Cinch Jacket Highcollar;4;7
12074;FEMALE COAT;Armor_F_Coat_A4_C9_1;Armored Magenta Farrel Cinch Jacket Highcollar;4;8
13356;FEMALE COAT;Armor_F_Coat_A4_C9_2;Armored Magenta Farrel Cinch Jacket Highcollar;4;8
14638;FEMALE COAT;Armor_F_Coat_A4_C9_3;Armored Magenta Farrel Cinch Jacket Highcollar;4;8
15920;FEMALE COAT;Armor_F_Coat_A4_C9_4;Armored Magenta Farrel Cinch Jacket Highcollar;4;8
17202;FEMALE COAT;Armor_F_Coat_A4_C9_5;Armored Magenta Farrel Cinch Jacket Highcollar;4;8
10792;FEMALE COAT;Armor_F_Coat_A4_C9_6;Armored Magenta Farrel Cinch Jacket Highcollar;4;8
11284;FEMALE COAT;Armor_F_Coat_A5_C1_1;Armored Green Silk Blossom Jacket Highcollar;5;0
12566;FEMALE COAT;Armor_F_Coat_A5_C1_2;Armored Green Silk Blossom Jacket Highcollar;5;0
13848;FEMALE COAT;Armor_F_Coat_A5_C1_3;Armored Green Silk Blossom Jacket Highcollar;5;0
15130;FEMALE COAT;Armor_F_Coat_A5_C1_4;Armored Green Silk Blossom Jacket Highcollar;5;0
16412;FEMALE COAT;Armor_F_Coat_A5_C1_5;Armored Green Silk Blossom Jacket Highcollar;5;0
10002;FEMALE COAT;Armor_F_Coat_A5_C1_6;Armored Green Silk Blossom Jacket Highcollar;5;0
12105;FEMALE COAT;Armor_F_Coat_A5_C10_1;Armored Red Parish Jacket Highcollar;5;9
13387;FEMALE COAT;Armor_F_Coat_A5_C10_2;Armored Red Parish Jacket Highcollar;5;9
14669;FEMALE COAT;Armor_F_Coat_A5_C10_3;Armored Red Parish Jacket Highcollar;5;9
15951;FEMALE COAT;Armor_F_Coat_A5_C10_4;Armored Red Parish Jacket Highcollar;5;9
17233;FEMALE COAT;Armor_F_Coat_A5_C10_5;Armored Red Parish Jacket Highcollar;5;9
10823;FEMALE COAT;Armor_F_Coat_A5_C10_6;Armored Red Parish Jacket Highcollar;5;9
12106;FEMALE COAT;Armor_F_Coat_A5_C11_1;Armored Green Parish Jacket Highcollar;5;10
13388;FEMALE COAT;Armor_F_Coat_A5_C11_2;Armored Green Parish Jacket Highcollar;5;10
14670;FEMALE COAT;Armor_F_Coat_A5_C11_3;Armored Green Parish Jacket Highcollar;5;10
15952;FEMALE COAT;Armor_F_Coat_A5_C11_4;Armored Green Parish Jacket Highcollar;5;10
17234;FEMALE COAT;Armor_F_Coat_A5_C11_5;Armored Green Parish Jacket Highcollar;5;10
10824;FEMALE COAT;Armor_F_Coat_A5_C11_6;Armored Green Parish Jacket Highcollar;5;10
12107;FEMALE COAT;Armor_F_Coat_A5_C12_1;Armored Brown Parish Jacket Highcollar;5;11
13389;FEMALE COAT;Armor_F_Coat_A5_C12_2;Armored Brown Parish Jacket Highcollar;5;11
14671;FEMALE COAT;Armor_F_Coat_A5_C12_3;Armored Brown Parish Jacket Highcollar;5;11
15953;FEMALE COAT;Armor_F_Coat_A5_C12_4;Armored Brown Parish Jacket Highcollar;5;11
17235;FEMALE COAT;Armor_F_Coat_A5_C12_5;Armored Brown Parish Jacket Highcollar;5;11
10825;FEMALE COAT;Armor_F_Coat_A5_C12_6;Armored Brown Parish Jacket Highcollar;5;11
12108;FEMALE COAT;Armor_F_Coat_A5_C13_1;Armored Plum Parish Jacket Highcollar;5;12
13390;FEMALE COAT;Armor_F_Coat_A5_C13_2;Armored Plum Parish Jacket Highcollar;5;12
14672;FEMALE COAT;Armor_F_Coat_A5_C13_3;Armored Plum Parish Jacket Highcollar;5;12
15954;FEMALE COAT;Armor_F_Coat_A5_C13_4;Armored Plum Parish Jacket Highcollar;5;12
17236;FEMALE COAT;Armor_F_Coat_A5_C13_5;Armored Plum Parish Jacket Highcollar;5;12
10826;FEMALE COAT;Armor_F_Coat_A5_C13_6;Armored Plum Parish Jacket Highcollar;5;12
12109;FEMALE COAT;Armor_F_Coat_A5_C14_1;Armored Redder Parish Jacket Highcollar;5;13
13391;FEMALE COAT;Armor_F_Coat_A5_C14_2;Armored Redder Parish Jacket Highcollar;5;13
14673;FEMALE COAT;Armor_F_Coat_A5_C14_3;Armored Redder Parish Jacket Highcollar;5;13
15955;FEMALE COAT;Armor_F_Coat_A5_C14_4;Armored Redder Parish Jacket Highcollar;5;13
17237;FEMALE COAT;Armor_F_Coat_A5_C14_5;Armored Redder Parish Jacket Highcollar;5;13
10827;FEMALE COAT;Armor_F_Coat_A5_C14_6;Armored Redder Parish Jacket Highcollar;5;13
12110;FEMALE COAT;Armor_F_Coat_A5_C15_1;Armored Marble Parish Jacket Highcollar;5;14
13392;FEMALE COAT;Armor_F_Coat_A5_C15_2;Armored Marble Parish Jacket Highcollar;5;14
14674;FEMALE COAT;Armor_F_Coat_A5_C15_3;Armored Marble Parish Jacket Highcollar;5;14
15956;FEMALE COAT;Armor_F_Coat_A5_C15_4;Armored Marble Parish Jacket Highcollar;5;14
17238;FEMALE COAT;Armor_F_Coat_A5_C15_5;Armored Marble Parish Jacket Highcollar;5;14
10828;FEMALE COAT;Armor_F_Coat_A5_C15_6;Armored Marble Parish Jacket Highcollar;5;14
12111;FEMALE COAT;Armor_F_Coat_A5_C16_1;Armored Kiwi Parish Jacket Highcollar;5;15
13393;FEMALE COAT;Armor_F_Coat_A5_C16_2;Armored Kiwi Parish Jacket Highcollar;5;15
14675;FEMALE COAT;Armor_F_Coat_A5_C16_3;Armored Kiwi Parish Jacket Highcollar;5;15
15957;FEMALE COAT;Armor_F_Coat_A5_C16_4;Armored Kiwi Parish Jacket Highcollar;5;15
17239;FEMALE COAT;Armor_F_Coat_A5_C16_5;Armored Kiwi Parish Jacket Highcollar;5;15
10829;FEMALE COAT;Armor_F_Coat_A5_C16_6;Armored Kiwi Parish Jacket Highcollar;5;15
12112;FEMALE COAT;Armor_F_Coat_A5_C17_1;Armored Purple Consular Short Coat Highcollar;5;16
13394;FEMALE COAT;Armor_F_Coat_A5_C17_2;Armored Purple Consular Short Coat Highcollar;5;16
14676;FEMALE COAT;Armor_F_Coat_A5_C17_3;Armored Purple Consular Short Coat Highcollar;5;16
15958;FEMALE COAT;Armor_F_Coat_A5_C17_4;Armored Purple Consular Short Coat Highcollar;5;16
17240;FEMALE COAT;Armor_F_Coat_A5_C17_5;Armored Purple Consular Short Coat Highcollar;5;16
10830;FEMALE COAT;Armor_F_Coat_A5_C17_6;Armored Purple Consular Short Coat Highcollar;5;16
12113;FEMALE COAT;Armor_F_Coat_A5_C18_1;Armored Red Consular Short Coat Highcollar;5;17
13395;FEMALE COAT;Armor_F_Coat_A5_C18_2;Armored Red Consular Short Coat Highcollar;5;17
14677;FEMALE COAT;Armor_F_Coat_A5_C18_3;Armored Red Consular Short Coat Highcollar;5;17
15959;FEMALE COAT;Armor_F_Coat_A5_C18_4;Armored Red Consular Short Coat Highcollar;5;17
17241;FEMALE COAT;Armor_F_Coat_A5_C18_5;Armored Red Consular Short Coat Highcollar;5;17
10831;FEMALE COAT;Armor_F_Coat_A5_C18_6;Armored Red Consular Short Coat Highcollar;5;17
12114;FEMALE COAT;Armor_F_Coat_A5_C19_1;Armored Green Consular Short Coat Highcollar;5;18
13396;FEMALE COAT;Armor_F_Coat_A5_C19_2;Armored Green Consular Short Coat Highcollar;5;18
14678;FEMALE COAT;Armor_F_Coat_A5_C19_3;Armored Green Consular Short Coat Highcollar;5;18
15960;FEMALE COAT;Armor_F_Coat_A5_C19_4;Armored Green Consular Short Coat Highcollar;5;18
17242;FEMALE COAT;Armor_F_Coat_A5_C19_5;Armored Green Consular Short Coat Highcollar;5;18
10832;FEMALE COAT;Armor_F_Coat_A5_C19_6;Armored Green Consular Short Coat Highcollar;5;18
11285;FEMALE COAT;Armor_F_Coat_A5_C2_1;Armored Purple Parish Jacket Highcollar;5;1
12567;FEMALE COAT;Armor_F_Coat_A5_C2_2;Armored Purple Parish Jacket Highcollar;5;1
13849;FEMALE COAT;Armor_F_Coat_A5_C2_3;Armored Purple Parish Jacket Highcollar;5;1
15131;FEMALE COAT;Armor_F_Coat_A5_C2_4;Armored Purple Parish Jacket Highcollar;5;1
16413;FEMALE COAT;Armor_F_Coat_A5_C2_5;Armored Purple Parish Jacket Highcollar;5;1
10003;FEMALE COAT;Armor_F_Coat_A5_C2_6;Armored Purple Parish Jacket Highcollar;5;1
12115;FEMALE COAT;Armor_F_Coat_A5_C20_1;Armored Brown Consular Short Coat Highcollar;5;19
13397;FEMALE COAT;Armor_F_Coat_A5_C20_2;Armored Brown Consular Short Coat Highcollar;5;19
14679;FEMALE COAT;Armor_F_Coat_A5_C20_3;Armored Brown Consular Short Coat Highcollar;5;19
15961;FEMALE COAT;Armor_F_Coat_A5_C20_4;Armored Brown Consular Short Coat Highcollar;5;19
17243;FEMALE COAT;Armor_F_Coat_A5_C20_5;Armored Brown Consular Short Coat Highcollar;5;19
10833;FEMALE COAT;Armor_F_Coat_A5_C20_6;Armored Brown Consular Short Coat Highcollar;5;19
12116;FEMALE COAT;Armor_F_Coat_A5_C21_1;Armored Black Consular Short Coat Highcollar;5;20
13398;FEMALE COAT;Armor_F_Coat_A5_C21_2;Armored Black Consular Short Coat Highcollar;5;20
14680;FEMALE COAT;Armor_F_Coat_A5_C21_3;Armored Black Consular Short Coat Highcollar;5;20
15962;FEMALE COAT;Armor_F_Coat_A5_C21_4;Armored Black Consular Short Coat Highcollar;5;20
17244;FEMALE COAT;Armor_F_Coat_A5_C21_5;Armored Black Consular Short Coat Highcollar;5;20
10834;FEMALE COAT;Armor_F_Coat_A5_C21_6;Armored Black Consular Short Coat Highcollar;5;20
12117;FEMALE COAT;Armor_F_Coat_A5_C22_1;Armored Teal Consular Short Coat Highcollar;5;21
13399;FEMALE COAT;Armor_F_Coat_A5_C22_2;Armored Teal Consular Short Coat Highcollar;5;21
14681;FEMALE COAT;Armor_F_Coat_A5_C22_3;Armored Teal Consular Short Coat Highcollar;5;21
15963;FEMALE COAT;Armor_F_Coat_A5_C22_4;Armored Teal Consular Short Coat Highcollar;5;21
17245;FEMALE COAT;Armor_F_Coat_A5_C22_5;Armored Teal Consular Short Coat Highcollar;5;21
10835;FEMALE COAT;Armor_F_Coat_A5_C22_6;Armored Teal Consular Short Coat Highcollar;5;21
12118;FEMALE COAT;Armor_F_Coat_A5_C23_1;Armored Magenta Consular Short Coat Highcollar;5;22
13400;FEMALE COAT;Armor_F_Coat_A5_C23_2;Armored Magenta Consular Short Coat Highcollar;5;22
14682;FEMALE COAT;Armor_F_Coat_A5_C23_3;Armored Magenta Consular Short Coat Highcollar;5;22
15964;FEMALE COAT;Armor_F_Coat_A5_C23_4;Armored Magenta Consular Short Coat Highcollar;5;22
17246;FEMALE COAT;Armor_F_Coat_A5_C23_5;Armored Magenta Consular Short Coat Highcollar;5;22
10836;FEMALE COAT;Armor_F_Coat_A5_C23_6;Armored Magenta Consular Short Coat Highcollar;5;22
12119;FEMALE COAT;Armor_F_Coat_A5_C24_1;Armored Black Yoshi Dragon-Pattern Short Coat Highcollar;5;23
13401;FEMALE COAT;Armor_F_Coat_A5_C24_2;Armored Black Yoshi Dragon-Pattern Short Coat Highcollar;5;23
14683;FEMALE COAT;Armor_F_Coat_A5_C24_3;Armored Black Yoshi Dragon-Pattern Short Coat Highcollar;5;23
15965;FEMALE COAT;Armor_F_Coat_A5_C24_4;Armored Black Yoshi Dragon-Pattern Short Coat Highcollar;5;23
17247;FEMALE COAT;Armor_F_Coat_A5_C24_5;Armored Black Yoshi Dragon-Pattern Short Coat Highcollar;5;23
10837;FEMALE COAT;Armor_F_Coat_A5_C24_6;Armored Black Yoshi Dragon-Pattern Short Coat Highcollar;5;23
12120;FEMALE COAT;Armor_F_Coat_A5_C25_1;Armored Red Yoshi Dragon-Pattern Short Coat Highcollar;5;24
13402;FEMALE COAT;Armor_F_Coat_A5_C25_2;Armored Red Yoshi Dragon-Pattern Short Coat Highcollar;5;24
14684;FEMALE COAT;Armor_F_Coat_A5_C25_3;Armored Red Yoshi Dragon-Pattern Short Coat Highcollar;5;24
15966;FEMALE COAT;Armor_F_Coat_A5_C25_4;Armored Red Yoshi Dragon-Pattern Short Coat Highcollar;5;24
17248;FEMALE COAT;Armor_F_Coat_A5_C25_5;Armored Red Yoshi Dragon-Pattern Short Coat Highcollar;5;24
10838;FEMALE COAT;Armor_F_Coat_A5_C25_6;Armored Red Yoshi Dragon-Pattern Short Coat Highcollar;5;24
12121;FEMALE COAT;Armor_F_Coat_A5_C26_1;Armored Green Yoshi Dragon-Pattern Short Coat Highcollar;5;25
13403;FEMALE COAT;Armor_F_Coat_A5_C26_2;Armored Green Yoshi Dragon-Pattern Short Coat Highcollar;5;25
14685;FEMALE COAT;Armor_F_Coat_A5_C26_3;Armored Green Yoshi Dragon-Pattern Short Coat Highcollar;5;25
15967;FEMALE COAT;Armor_F_Coat_A5_C26_4;Armored Green Yoshi Dragon-Pattern Short Coat Highcollar;5;25
17249;FEMALE COAT;Armor_F_Coat_A5_C26_5;Armored Green Yoshi Dragon-Pattern Short Coat Highcollar;5;25
10839;FEMALE COAT;Armor_F_Coat_A5_C26_6;Armored Green Yoshi Dragon-Pattern Short Coat Highcollar;5;25
12122;FEMALE COAT;Armor_F_Coat_A5_C27_1;Armored Yellow Yoshi Dragon-Pattern Short Coat Highcollar;5;26
13404;FEMALE COAT;Armor_F_Coat_A5_C27_2;Armored Yellow Yoshi Dragon-Pattern Short Coat Highcollar;5;26
14686;FEMALE COAT;Armor_F_Coat_A5_C27_3;Armored Yellow Yoshi Dragon-Pattern Short Coat Highcollar;5;26
15968;FEMALE COAT;Armor_F_Coat_A5_C27_4;Armored Yellow Yoshi Dragon-Pattern Short Coat Highcollar;5;26
17250;FEMALE COAT;Armor_F_Coat_A5_C27_5;Armored Yellow Yoshi Dragon-Pattern Short Coat Highcollar;5;26
10840;FEMALE COAT;Armor_F_Coat_A5_C27_6;Armored Yellow Yoshi Dragon-Pattern Short Coat Highcollar;5;26
12123;FEMALE COAT;Armor_F_Coat_A5_C28_1;Armored Brown Yoshi Dragon-Pattern Short Coat Highcollar;5;27
13405;FEMALE COAT;Armor_F_Coat_A5_C28_2;Armored Brown Yoshi Dragon-Pattern Short Coat Highcollar;5;27
14687;FEMALE COAT;Armor_F_Coat_A5_C28_3;Armored Brown Yoshi Dragon-Pattern Short Coat Highcollar;5;27
15969;FEMALE COAT;Armor_F_Coat_A5_C28_4;Armored Brown Yoshi Dragon-Pattern Short Coat Highcollar;5;27
17251;FEMALE COAT;Armor_F_Coat_A5_C28_5;Armored Brown Yoshi Dragon-Pattern Short Coat Highcollar;5;27
10841;FEMALE COAT;Armor_F_Coat_A5_C28_6;Armored Brown Yoshi Dragon-Pattern Short Coat Highcollar;5;27
12124;FEMALE COAT;Armor_F_Coat_A5_C29_1;Armored Purple Yoshi Dragon-Pattern Short Coat Highcollar;5;28
13406;FEMALE COAT;Armor_F_Coat_A5_C29_2;Armored Purple Yoshi Dragon-Pattern Short Coat Highcollar;5;28
14688;FEMALE COAT;Armor_F_Coat_A5_C29_3;Armored Purple Yoshi Dragon-Pattern Short Coat Highcollar;5;28
15970;FEMALE COAT;Armor_F_Coat_A5_C29_4;Armored Purple Yoshi Dragon-Pattern Short Coat Highcollar;5;28
17252;FEMALE COAT;Armor_F_Coat_A5_C29_5;Armored Purple Yoshi Dragon-Pattern Short Coat Highcollar;5;28
10842;FEMALE COAT;Armor_F_Coat_A5_C29_6;Armored Purple Yoshi Dragon-Pattern Short Coat Highcollar;5;28
12098;FEMALE COAT;Armor_F_Coat_A5_C3_1;Armored Purple Silk Blossom Jacket Highcollar;5;2
13380;FEMALE COAT;Armor_F_Coat_A5_C3_2;Armored Purple Silk Blossom Jacket Highcollar;5;2
14662;FEMALE COAT;Armor_F_Coat_A5_C3_3;Armored Purple Silk Blossom Jacket Highcollar;5;2
15944;FEMALE COAT;Armor_F_Coat_A5_C3_4;Armored Purple Silk Blossom Jacket Highcollar;5;2
17226;FEMALE COAT;Armor_F_Coat_A5_C3_5;Armored Purple Silk Blossom Jacket Highcollar;5;2
10816;FEMALE COAT;Armor_F_Coat_A5_C3_6;Armored Purple Silk Blossom Jacket Highcollar;5;2
12125;FEMALE COAT;Armor_F_Coat_A5_C30_1;Armored White Yoshi Dragon-Pattern Short Coat Highcollar;5;29
13407;FEMALE COAT;Armor_F_Coat_A5_C30_2;Armored White Yoshi Dragon-Pattern Short Coat Highcollar;5;29
14689;FEMALE COAT;Armor_F_Coat_A5_C30_3;Armored White Yoshi Dragon-Pattern Short Coat Highcollar;5;29
15971;FEMALE COAT;Armor_F_Coat_A5_C30_4;Armored White Yoshi Dragon-Pattern Short Coat Highcollar;5;29
17253;FEMALE COAT;Armor_F_Coat_A5_C30_5;Armored White Yoshi Dragon-Pattern Short Coat Highcollar;5;29
10843;FEMALE COAT;Armor_F_Coat_A5_C30_6;Armored White Yoshi Dragon-Pattern Short Coat Highcollar;5;29
12126;FEMALE COAT;Armor_F_Coat_A5_C31_1;Armored Eggplant Yoshi Dragon-Pattern Short Coat Highcollar;5;30
13408;FEMALE COAT;Armor_F_Coat_A5_C31_2;Armored Eggplant Yoshi Dragon-Pattern Short Coat Highcollar;5;30
14690;FEMALE COAT;Armor_F_Coat_A5_C31_3;Armored Eggplant Yoshi Dragon-Pattern Short Coat Highcollar;5;30
